,0
2213,156822.43419774342
2214,230755.30752922408
2215,98568.99126064405
2216,229617.86998404562
2217,160380.31837716047
2218,75652.95496804547
2219,189404.67184910737
2220,167784.7076630108
2221,150929.71826352738
2222,73257.77106398717
2223,268229.8237195052
2224,79254.07022069581
2225,230836.28260771092
2226,82042.84396078438
2227,87323.54017151427
2228,81640.70571694616
2229,120682.44893800747
2230,52063.3196627358
2231,57124.44947383646
2232,144158.65211685468
2233,255589.28827372938
2234,166697.70451286528
2235,158636.71239078883
2236,83679.45117164776
2237,96148.3603873346
2238,165949.57963647414
2239,54219.79377397988
2240,184931.06555712316
2241,218515.37611789443
2242,80641.05296572112
2243,262147.3000406623
2244,66514.18297545519
2245,108221.37170715258
2246,141694.9373892201
2247,86756.56478057243
2248,136732.96075399406
2249,295972.83701756224
2250,422397.37162906677
2251,220639.20733230468
2252,126978.53817161825
2253,110932.07203381788
2254,94616.65108663589
2255,117121.28241828457
2256,56282.06764594652
2257,113513.79764662031
2258,242644.1002098089
2259,147669.9441431081
2260,141467.59239760507
2261,104948.25401530508
2262,107932.08006123453
2263,145336.2327247979
2264,151549.4461805541
2265,129393.19834152889
2266,172411.36124273948
2267,79333.3529406013
2268,97956.09829272609
2269,174630.57751781493
2270,93293.33987828251
2271,141994.24896330666
2272,356862.9666225258
2273,67084.5531540513
2274,277995.05610323884
2275,158452.24801660422
2276,345415.7026473293
2277,134803.42209490947
2278,324704.2521304507
2279,108772.81038050167
2280,77836.12564624753
2281,66001.00075742323
2282,149858.56170194503
2283,154597.02867293917
2284,96025.96634257957
2285,134688.21024973877
2286,221712.74950925168
2287,77896.95562446676
2288,133444.76565537136
2289,346701.5807897076
2290,144291.83947343193
2291,115507.45340958517
2292,60745.565524128266
2293,140064.59999286942
2294,103751.31537839118
2295,86589.7724718675
2296,75180.52907472476
2297,126121.3132459186
2298,244653.2510452494
2299,220452.98336541094
2300,152202.1451027887
2301,155239.55714850966
2302,128827.87966887467
2303,86976.7035233602
2304,84977.35790311825
2305,164398.25210974086
2306,51375.252215418965
2307,303004.0265114475
2308,101641.19851466827
2309,110232.3567772694
2310,99965.02448598109
2311,128384.32688707486
2312,86882.85030115768
2313,90083.43599943258
2314,123662.96073845681
2315,75858.85230768565
2316,121512.2684832057
2317,106077.46942695044
2318,148518.67097477335
2319,230160.19371499587
2320,144406.16776732728
2321,278675.0181870749
2322,185975.37112802733
2323,159473.9062403161
2324,77511.19285075646
2325,123544.6024486972
2326,129578.81233241595
2327,91279.73127575591
2328,89399.05994307064
2329,152501.65232527442
2330,81605.02643365972
2331,148169.61430888902
2332,86478.42125570774
2333,119584.63661699556
2334,93137.49871911574
2335,173442.510554648
2336,85714.32781007793
2337,158927.35367212538
2338,76455.44072283152
2339,150681.00150510296
2340,118615.6301767258
2341,101390.18845787086
2342,277174.21830264665
2343,164088.1225262154
2344,101826.97044630162
2345,6358.471902566962
2346,112827.29042321816
2347,83645.8000180414
2348,148726.51757177245
2349,64335.39162695315
2350,91040.26157518476
2351,96154.45191660058
2352,68229.31151010934
2353,41863.14273581933
2354,143493.07864748873
2355,74046.38166092522
2356,173414.39045350906
2357,79108.17698050383
2358,113149.79220183473
2359,293616.19569404237
2360,113647.03141210973
2361,161441.7976704389
2362,57345.96349638421
2363,134121.30997638032
2364,131439.71445282083
2365,68382.18141854461
2366,62859.719861056656
2367,315431.30541050714
2368,85319.21115615126
2369,106360.0907394113
2370,132364.71019055415
2371,83840.04965439253
2372,365431.4275565557
2373,26390.725244655274
2374,103339.00439656805
2375,241094.63561944384
2376,61433.30020586867
2377,193566.1297767684
2378,110953.35890669655
2379,126452.1343328422
2380,73682.61473730765
2381,214101.2616722202
2382,88478.11028767005
2383,143696.42714313138
2384,230332.38938313723
2385,218807.83678158652
2386,275523.0863420097
2387,60920.54500469472
2388,154523.7995373318
2389,172482.92489346396
2390,50719.9195874203
2391,90317.89866153803
2392,144494.58348789532
2393,97641.03363057598
2394,363018.26701202244
2395,73794.99685803428
2396,164566.14323345013
2397,132309.45868462604
2398,376438.2138932068
2399,162208.9924245365
2400,146409.61570609175
2401,193116.0414499836
2402,89265.49806455802
2403,95538.02764592879
2404,194433.40780952573
2405,134327.3582036961
2406,68374.5838113958
2407,133496.486761407
2408,96336.6524109235
2409,111602.20583531074
2410,264977.7590828538
2411,156609.23087704089
2412,112074.2742420286
2413,73704.63957698736
2414,229139.799614924
2415,59133.35267401673
2416,169394.12228342053
2417,189181.03730432875
2418,67933.97034048941
2419,77687.19790756796
2420,55319.02533475123
2421,110296.48686623573
2422,158217.68876684364
2423,126599.86706929933
2424,78899.89783519041
2425,360370.2180074286
2426,117442.68577158451
2427,269226.1019660542
2428,159947.232744297
2429,339456.56230933685
2430,70495.98818527441
2431,61709.65902236663
2432,95474.50466317032
2433,234944.8250628421
2434,255713.90862767305
2435,111009.0597313745
2436,105737.86286110338
2437,73010.77646668535
2438,58470.30569572188
2439,49110.09273918532
2440,61159.97358519584
2441,135640.87596880272
2442,94102.55716330186
2443,83188.66187676694
2444,32114.846213343553
2445,83882.74313880038
2446,122116.20799744502
2447,141085.21253892314
2448,342633.81248128787
2449,67005.2006024411
2450,73712.17509324849
2451,92301.09422182944
2452,71376.8236399442
2453,92094.66725497972
2454,113723.92952593137
2455,216504.78588205948
2456,128792.47842202988
2457,174654.28544396348
2458,76837.66642490868
2459,93133.75199957471
2460,105396.85298785847
2461,216817.8437162554
2462,128825.7793735154
2463,126543.38335122913
2464,144644.64234683383
2465,144401.3140695421
2466,86005.55700875819
2467,76264.82440672349
2468,67472.06003268715
2469,109570.30889469385
2470,129368.46026879083
2471,277550.75831704494
2472,64687.662414272316
2473,57298.98655839078
2474,165377.230448368
2475,80861.64698863216
2476,106224.57803943753
2477,146966.00353337545
2478,148638.39245533664
2479,146303.82993535325
2480,205666.67420927156
2481,167338.72637998126
2482,97500.96014136542
2483,100978.55763549265
2484,174227.15864651185
2485,146335.68140253052
2486,78653.7000812348
2487,350211.27409017365
2488,50420.858283280395
2489,84134.23322155606
2490,247665.7043344127
2491,30261.381872594357
2492,107164.61978312489
2493,96439.93115343433
2494,236152.12572584487
2495,125681.11572786234
2496,139322.67304180656
2497,226196.04012081772
2498,156981.8330363063
2499,387188.86382073537
2500,191221.45780642144
2501,175047.27129072603
2502,113007.72253732197
2503,111992.9976198813
2504,68645.99859289639
2505,76126.65998308174
2506,150233.0118662985
2507,160045.17583885696
2508,107203.45465803053
2509,160234.0664714072
2510,125716.9410598008
2511,61284.208110223524
2512,137693.17244415544
2513,88643.96435345802
2514,250702.41658204608
2515,66314.02386480011
2516,128594.67072955612
2517,232557.56400364172
2518,93060.09842176829
2519,108355.43735087942
2520,209604.4862792911
2521,250851.95697267074
2522,149192.06453071442
2523,116244.3963023331
2524,120959.12408834789
2525,77396.54743525293
2526,63588.19184252899
2527,65421.991912663914
2528,86457.46467892732
2529,112931.71660238225
2530,72804.23190965783
2531,60990.06795543153
2532,142291.40497064684
2533,145063.26867138594
2534,211892.34558136575
2535,102568.62166413758
2536,50590.33683572896
2537,63840.01854909118
2538,221544.6493294984
2539,121037.90444824472
2540,47690.39677966107
2541,130722.36204020027
2542,84995.98599777836
2543,164800.3948185211
2544,169503.11469283514
2545,81219.71762299165
2546,65298.93387063034
2547,96831.98084335215
2548,83847.47922701016
2549,80257.56323899608
2550,94550.07812980004
2551,93804.65758254938
2552,83826.53176479787
2553,125742.29994401708
2554,142035.69038879126
2555,200069.508478879
2556,118864.45013323054
2557,130164.08103295788
2558,63610.60942834802
2559,79741.9850311894
2560,96753.68393886369
2561,184089.82930238266
2562,71838.25098849926
2563,121131.47725815699
2564,69648.95278895833
2565,103133.28953101672
2566,178680.59269859176
2567,63319.2853062395
2568,164918.07762252353
2569,136753.93042424135
2570,122209.16213210206
2571,71235.25597530045
2572,49465.339833549224
2573,104133.37661018968
2574,257286.40529348515
2575,98950.93875777256
2576,55031.25869319588
2577,83679.08928677347
2578,148246.38743629865
2579,241876.98796179052
2580,60286.34494591225
2581,79456.32009764947
2582,116270.40689991321
2583,88181.66540299729
2584,146232.24971655663
2585,139171.9202935081
2586,33150.92040139064
2587,110026.55467706174
2588,186545.45794767514
2589,42796.481050662696
2590,132895.17624582723
2591,118517.22277441155
2592,199747.27115331776
2593,105619.31556484103
2594,182806.89007243793
2595,59526.03616823908
2596,159394.13043819275
2597,55018.386865523644
2598,132737.4899376044
2599,85303.90645713173
2600,69788.23561213445
2601,97963.66195612028
2602,82454.16459984425
2603,78593.41976607591
2604,135900.72712938674
2605,111043.98043703102
2606,154928.23321520444
2607,175110.106246748
2608,136079.17287324276
2609,98747.69290647749
2610,56391.72104066145
2611,48611.66756008472
2612,148046.01291392278
2613,220549.6473060511
2614,35013.063152618706
2615,109736.2724176906
2616,158682.0184155833
2617,76994.36554898694
2618,87686.68576904945
2619,128819.29630558286
2620,121842.10961003602
2621,151952.5943460511
2622,66327.52271835413
2623,74321.39767270163
2624,83081.9229968153
2625,202523.09271392226
2626,83621.49752818886
2627,223169.93179469742
2628,138500.51309914887
2629,178524.15916082915
2630,69852.09823239781
2631,261546.03909058217
2632,91126.61519623268
2633,283564.0505763097
2634,142746.24707347713
2635,35737.580660002306
2636,114715.25874818582
2637,231810.57319065742
2638,134071.4248909317
2639,64718.216638869606
2640,75001.31635779515
2641,61151.80103000812
2642,93090.04458737746
2643,172890.73344656546
2644,237784.84871252254
2645,283485.46740906686
2646,99831.84065972362
2647,354324.65053562913
2648,119898.61186695751
2649,120464.73076796904
2650,80769.42145082075
2651,125494.76554156002
2652,84490.7035489576
2653,150597.3697125269
2654,180308.82473193947
2655,102991.8178972369
2656,183997.0867485348
2657,88050.34818856698
2658,242446.35592421144
2659,78680.0771629531
2660,301916.6555532515
2661,101634.6037057843
2662,59707.58658175822
2663,122124.78366820514
2664,136926.96784891188
2665,76053.32869921625
2666,137506.71307898965
2667,199667.21140515897
2668,152939.9087548731
2669,77653.31815332454
2670,122876.77720040083
2671,170888.56261503417
2672,177449.7228783667
2673,140140.7249438353
2674,73995.60121856723
2675,56886.5475358963
2676,63091.20637867227
2677,140431.45743553154
2678,49098.28502868023
2679,80217.3867039429
2680,177925.2332802955
2681,180073.54327593558
2682,64117.7689775452
2683,111703.84046256728
2684,113625.9848678559
2685,230332.44910696894
2686,156773.68602812197
2687,113825.98425555602
2688,84833.79556779191
2689,282236.3889577836
2690,198349.17906822637
2691,210580.16070582345
2692,183918.1978841219
2693,103672.86917930283
2694,64471.266752463765
2695,61925.09653973952
2696,134966.80801733863
2697,42385.61039003637
2698,160401.50959061366
2699,88828.05185104348
2700,89352.07469975576
2701,372481.74314033333
2702,62814.5893454859
2703,302085.0822605984
2704,205889.44719441328
2705,43715.65394721925
2706,125275.06221574452
2707,71403.48355568852
2708,134666.59740298707
2709,74479.00431201048
2710,200308.11728239898
2711,91373.07394806016
2712,118331.35863888636
2713,114730.95576700848
2714,135950.2880517831
2715,134400.31126506254
2716,86197.30469065066
2717,69972.13594226912
2718,157044.39234601147
2719,159750.90566311684
2720,230130.39631734323
2721,123610.76272134576
2722,155654.04470956232
2723,225678.35993225686
2724,83742.55894335918
2725,105539.57120317686
2726,252959.8580393484
2727,217311.6601527594
2728,89495.27387404907
2729,286475.25227736775
2730,155836.6801742185
2731,62357.96555106342
2732,103729.33457590919
2733,67110.29102152493
2734,92039.45290580671
2735,105352.48920523096
2736,107925.45307228994
2737,183722.39792895596
2738,56975.843443948776
2739,50836.032895108685
2740,74649.75759328716
2741,124895.68225546088
2742,282276.9173254417
2743,65038.2623632662
2744,115794.239879244
2745,104097.53792952932
2746,108098.24262580276
2747,53229.547642208636
2748,137937.67576752976
2749,82630.60352602042
2750,144481.10877968837
2751,119103.96869123634
2752,140583.24586140458
2753,233658.59913560562
2754,181893.8970299177
2755,218741.44079471752
2756,132362.2295155842
2757,202666.92761120852
2758,226191.38138546795
2759,95782.84175850544
2760,137920.89635329973
2761,82490.50626112986
2762,140032.48882262595
2763,99746.35879563726
2764,118492.50186371896
2765,118907.56709196884
2766,131481.08345719427
2767,62752.066605576314
2768,57786.42494962271
2769,50000.98718038481
2770,175091.33470209595
2771,159844.89205019176
2772,101255.12599544413
2773,103015.10967014637
2774,410022.8586568348
2775,350968.40117740165
2776,222229.09763122816
2777,73617.89785701782
2778,67290.11651549023
2779,161582.72006396297
2780,225099.12027115002
2781,354020.33786521293
2782,232782.2371133268
2783,144915.9199798759
2784,95485.96180256922
2785,99568.13984073326
2786,208139.556821323
2787,66551.60147881415
2788,79073.42559335195
2789,110820.44399398193
2790,147879.6735151494
2791,117085.78848805092
2792,92800.17083808687
2793,94196.8517122874
2794,59158.65305026062
2795,157467.02970385365
2796,55786.33074426837
2797,133956.2865636209
2798,236122.19326816965
2799,77126.13509688992
2800,292997.9629147956
2801,131579.18146142643
2802,105122.06469631568
2803,162793.67135675158
2804,119620.85266147461
2805,219068.39498770703
2806,132253.91240480263
2807,270839.4730127929
2808,37997.36723661609
2809,72191.91835521441
2810,111160.90943196323
2811,89121.13591487054
2812,127989.59607362002
2813,145562.01352819242
2814,85277.79435705114
2815,129541.39220023528
2816,72081.1245964393
2817,130375.80019086134
2818,302357.6369809769
2819,67714.47032960877
2820,105011.13616849482
2821,120026.65245713387
2822,137666.67869886756
2823,121682.11592827924
2824,170572.67768053059
2825,67970.17357917316
2826,76709.21792785358
2827,191933.94804263953
2828,195101.74187464733
2829,172333.5604035724
2830,63562.672561221756
2831,135618.87434388231
2832,84026.50778125692
2833,90930.52281306777
2834,203387.23898265418
2835,153553.05577958934
2836,143575.34484768938
2837,60997.4566331543
2838,90163.34388546087
2839,80797.08785408456
2840,68434.07038023137
2841,253549.71437709406
2842,277161.0948544862
2843,197574.72981160972
2844,129283.03519494459
2845,84000.80067359563
2846,119316.25268418062
2847,70326.83793155104
2848,319165.6753190942
2849,72758.2340910919
2850,290859.36817651894
2851,80060.14324915409
2852,138754.1403456675
2853,57332.052369996905
2854,132433.30798067246
2855,114916.60172020737
2856,142500.95891578216
2857,143965.35214565042
2858,82669.68937992211
2859,46648.197208626196
2860,39029.700042327866
2861,28137.248520612717
2862,132857.6036423035
2863,69904.76751534548
2864,157753.29572643805
2865,65788.24588533305
2866,100706.02414836176
2867,99125.0238652844
2868,85473.6094829524
2869,100823.44312504586
2870,94443.09108049702
2871,308373.273239037
2872,105461.0827505514
2873,72335.31932991184
2874,120278.79699300788
2875,114498.30184243713
2876,137746.3599257879
2877,83316.8958394397
2878,51526.902609522454
2879,128305.24743635394
2880,232302.96651302464
2881,120366.2311078608
2882,344128.927317312
2883,154607.37742150668
2884,63507.94116729684
2885,257308.41606330592
2886,144464.10702791438
2887,51230.99844210129
2888,33524.781858403236
2889,30510.2928433856
2890,121924.6764425207
2891,127970.32118285634
2892,122615.68879051413
2893,62250.96910785604
2894,131192.40068098065
2895,72105.5607314175
2896,331102.2912819497
2897,191254.1318651447
2898,147527.29412773158
2899,76489.09787747823
2900,82737.39957332239
2901,50845.36626213323
2902,110785.97538099997
2903,77385.5050998684
2904,53402.17211330403
2905,42034.77018540725
2906,130945.66915659793
2907,87240.42053680122
2908,83386.20631379727
2909,177581.17646961752
2910,90584.61556839384
2911,54282.72596992925
2912,113181.79077365063
2913,129245.78108715639
2914,120978.78049070481
2915,126647.23022209108
2916,127185.27047681808
2917,56024.01711107325
2918,161707.1424840046
2919,43284.02702927962
2920,342222.60022238176
2921,204134.98746988643
2922,132484.47080170177
2923,139861.6349170776
2924,197028.75923434272
2925,116548.92056309711
2926,58527.93259913754
2927,173959.20982080698
2928,146930.41391288582
2929,317795.27958715707
2930,68839.21025671996
2931,77121.63610467408
2932,90120.73137524165
2933,71713.7917762138
2934,64770.331609820016
2935,224638.0082698483
2936,93011.04242445715
2937,248589.66954020783
2938,270947.0764692547
2939,314757.3632687591
2940,67431.71551047545
2941,93910.07180152927
2942,66795.9550087126
2943,110669.78602767643
2944,138588.6093200557
2945,86183.77030916046
2946,133941.97339246422
2947,45074.707231985405
2948,291342.98173421435
2949,143926.5763002038
2950,149928.90295727644
2951,339431.4261772353
2952,73266.23481326178
2953,66156.2033742154
2954,72080.83447471075
2955,143582.5866534328
2956,154582.05027410388
2957,75471.57486078795
2958,92399.25121362135
2959,160676.91115336586
2960,52482.71215152275
2961,183125.74078351352
2962,62122.5737050958
2963,38090.2501367433
2964,74126.05207631364
2965,60022.35408284608
2966,29253.429251857102
2967,138609.81946026813
2968,151083.51165342052
2969,117953.79927484784
2970,178881.48889128584
2971,113815.96889420692
2972,75396.71094810683
2973,172081.1249015797
2974,83429.8422075063
2975,128167.04774717335
2976,165106.4919279581
2977,174013.6738875378
2978,281770.6882218635
2979,77436.09034197964
2980,291321.93177779205
2981,87279.56957108714
2982,136912.07647287846
2983,156354.9410987422
2984,175027.27462428994
2985,102658.0835578749
2986,204677.9722514646
2987,179323.67492906563
2988,245326.86501720455
2989,155518.09671883937
2990,113002.64991171751
2991,134184.97854176536
2992,63378.74008470215
2993,343947.71591568645
2994,216887.34986888338
2995,136891.25328685343
2996,293102.0726556368
2997,54851.03889641911
2998,99854.99300593697
2999,113697.35515172686
3000,95608.9671425987
3001,124075.11801118217
3002,127598.3769944217
3003,65726.4357175855
3004,87457.90782957617
3005,135662.54649788514
3006,149917.39017502684
3007,143999.66516070534
3008,219829.1110906303
3009,79055.00283951219
3010,102819.42587888986
3011,10997.151323987171
3012,123032.98476362135
3013,218001.6974208448
3014,231737.15077799466
3015,92201.07164712716
3016,95880.06227109488
3017,87455.27590873186
3018,121777.07575159706
3019,220471.1240806179
3020,219940.88959170692
3021,142307.30641465168
3022,112052.83859517239
3023,129643.19616852328
3024,209636.49908598512
3025,258993.33790270612
3026,71656.68893076107
3027,61201.410230656154
3028,272631.4847445851
3029,231901.69473939762
3030,129912.05843191221
3031,274208.34674240276
3032,100143.0818396518
3033,191645.3379161274
3034,62007.59152741637
3035,73329.16796435695
3036,171510.02427479438
3037,96119.2786831595
3038,230454.36534870416
3039,92113.24361646455
3040,74646.8532602042
3041,157582.73442873172
3042,111853.76174861751
3043,122981.9972204119
3044,78276.5306915585
3045,113139.21020820737
3046,86811.71005505603
3047,91494.761735362
3048,90655.42631725594
3049,98549.6129031349
3050,189738.62784676254
3051,282913.4122115942
3052,287355.0873939423
3053,159504.82611341216
3054,199541.8037383007
3055,72776.44638079591
3056,362258.0929893991
3057,135730.57994200848
3058,63928.565540570766
3059,61885.836663746275
3060,122094.16777639277
3061,77848.86741659883
3062,87439.31219152734
3063,119558.26940760016
3064,140817.43738063518
3065,75148.97416334972
3066,46579.17264785897
3067,46609.28855506517
3068,124990.35277849715
3069,302762.6464580642
3070,332316.3244403433
3071,69805.37267879024
3072,88782.7967236368
3073,113345.3702738015
3074,145013.25980039313
3075,133686.1405906165
3076,160349.24938575923
3077,105165.95611179806
3078,61895.17366759572
3079,70797.8820437016
3080,58036.07912265044
3081,69525.27509870939
3082,138925.23075369373
3083,142743.13540490344
3084,98826.58925746009
3085,88240.94443993736
3086,131118.3034955198
3087,58711.73901477456
3088,138053.62702745572
3089,257835.6581228627
3090,114414.17311147228
3091,48073.10472719185
3092,93210.52413683664
3093,144918.937590817
3094,127831.39944596495
3095,68459.68305313401
3096,66433.96692326758
3097,177199.48158571962
3098,140290.8028636882
3099,127616.01900654659
3100,163325.96878094692
3101,146506.63745348155
3102,124547.10080180597
3103,106991.21245514601
3104,197077.5882620467
3105,74982.69224065263
3106,122061.92641448788
3107,360954.6899866555
3108,178158.24149795529
3109,90051.90073310118
3110,104764.10783828422
3111,165526.31431994122
3112,334437.17282989994
3113,80577.47679055762
3114,121501.42266017385
3115,282264.61073060334
3116,46207.22931724507
3117,40900.9884565128
3118,63599.69639285095
3119,140764.4744423749
3120,92909.7973981956
3121,44931.13545649499
3122,67877.48776211496
3123,153475.33194602653
3124,100123.70310856868
3125,148460.88000834268
3126,70744.8574310597
3127,220837.87207695562
3128,108819.02534608915
3129,196848.35377265885
3130,208774.6149862362
3131,92666.23997302633
3132,149549.69810506515
3133,60890.738522411324
3134,83080.54220373556
3135,59403.30864388589
3136,104378.70031600259
3137,121500.98375992943
3138,184227.3177956473
3139,69483.14779152721
3140,105987.93020150997
3141,77520.71632702276
3142,174212.64170420356
3143,53552.62498658709
3144,219380.75344910007
3145,150606.38373902626
3146,233130.3880028054
3147,67805.57278452907
3148,157584.10926798638
3149,69829.23509498592
3150,131195.4221026618
3151,287254.3205071064
3152,49021.9942433266
3153,86794.33197282068
3154,174100.85628117714
3155,90172.23847366031
3156,178311.07775483094
3157,325976.09780234843
3158,143690.19525840878
3159,127878.90896151401
3160,42953.11672036257
3161,70004.55679905135
3162,161891.9545057537
3163,70408.21977792308
3164,137954.43407062907
3165,246818.29262235202
3166,102589.08178018034
3167,106350.27844606806
3168,160666.28323001694
3169,165579.85641002934
3170,95473.87306423392
3171,105431.28523792792
3172,84661.81994088553
3173,84353.85245279595
3174,128992.27622026019
3175,60969.39886652585
3176,49582.8923905883
3177,82470.36191793252
3178,118530.85301949736
3179,157917.40251465514
3180,147846.90450578555
3181,145954.26704411022
3182,81385.25114465505
3183,83509.69928451162
3184,142731.19402043708
3185,100659.91303705797
3186,93689.03895006888
3187,165896.93375931215
3188,74757.73281854019
3189,138532.12329855282
3190,87851.51027149148
3191,182165.77766837645
3192,107383.73042200785
3193,134458.36859723926
3194,205485.8213067958
3195,226913.95917020645
3196,39523.388929085806
3197,50712.06250794511
3198,127752.45200175047
3199,152738.55880948622
3200,133341.6508751791
3201,86682.66726867761
3202,147442.63906617183
3203,311111.48049988504
3204,217025.357418756
3205,111671.67721548211
3206,186277.94310825504
3207,97947.005927274
3208,156077.40471012983
3209,82786.10086083505
3210,226255.42002211604
3211,25280.299144617282
3212,133065.3271324262
3213,163105.6859999327
3214,106328.50279147923
3215,77853.10716134496
3216,138718.6642819373
3217,196125.34174359962
3218,309879.19416047353
3219,117955.61418859381
3220,69781.03218172397
3221,80210.26572739612
3222,109246.6534471456
3223,55005.95865746867
3224,83422.68942947779
3225,192793.32566978596
3226,166756.08918336965
3227,156384.1082464736
3228,92935.8840353731
3229,204550.85707785562
3230,126623.0167423198
3231,141813.93822294567
3232,70299.06406175811
3233,172546.52705067862
3234,172645.43118704576
3235,113060.87017450109
3236,120482.23419408593
3237,212854.78929421958
3238,80283.97766804416
3239,101211.13888591807
3240,106678.76468233578
3241,155775.81114747934
3242,33250.43439528998
3243,175757.96347049903
3244,172972.94180009142
3245,128442.25158527587
3246,294290.98314959183
3247,258649.76173523348
3248,114970.63182604872
3249,95005.36599934287
3250,129161.7318388382
3251,376873.96168420184
3252,123133.66005337145
3253,173658.79350467212
3254,66494.38450468238
3255,96304.25134482887
3256,48843.324313759804
3257,319401.4560368927
3258,232185.69916186668
3259,128873.53134380933
3260,48431.34457875136
3261,128587.79513409734
3262,46527.186142228544
3263,212742.89641585853
3264,213404.19772965647
3265,77426.08337026834
3266,179545.98272352573
3267,79817.43623101152
3268,111073.13760113809
3269,362338.63135715574
3270,181184.8019585833
3271,93904.79717432242
3272,164200.77121120226
3273,56093.90398450848
3274,59969.14081702195
3275,30970.45799159445
3276,231776.5970886601
3277,121736.44745825604
3278,74572.47326611448
3279,127792.25048059691
3280,53770.628265723586
3281,95710.2584712943
3282,282689.58440731093
3283,322372.3205755651
3284,89504.24324181117
3285,113794.91078107152
3286,162266.3704490317
3287,167541.09012790676
3288,155012.38110876922
3289,67201.29774609674
3290,142854.32454833481
3291,188380.96827711444
3292,117614.24357528426
3293,85241.6567718368
3294,88141.79693803564
3295,64440.73685550876
3296,126647.38464944065
3297,120421.13145339116
3298,59377.17430208996
3299,106431.84039027896
3300,183194.2252379721
3301,117403.08320405614
3302,136180.1775258137
3303,55127.08682882693
3304,74013.73591375258
3305,149941.34488965385
3306,140557.57451368682
3307,117364.33526597824
3308,68911.21105153672
3309,95303.36781234108
3310,172992.05146693345
3311,67204.20611685608
3312,269572.7294243593
3313,311953.1705452064
3314,146218.18716381583
3315,125926.93540695403
3316,59654.23192821257
3317,102810.36604656093
3318,-11959.925069546327
3319,125136.68251122348
3320,125815.11575863976
3321,148325.73208514694
3322,247600.6078300113
3323,88588.0180808967
3324,91661.92577043828
3325,57043.36713285465
3326,204416.05751540978
3327,90171.83646238688
3328,54734.09687312879
3329,84187.56682368834
3330,128401.16139187198
3331,101564.78911736328
3332,120470.94116083533
3333,270647.55295584816
3334,120508.33224028442
3335,68553.7701629065
3336,182547.01477076765
3337,69063.21792930551
3338,399260.6869082572
3339,91519.08301148936
3340,145605.3276913641
3341,206750.3050722517
3342,92864.37109059375
3343,69211.98159069847
3344,77212.87043573614
3345,69493.85356195457
3346,300308.07887242176
3347,154825.8720411742
3348,275090.84079273976
3349,85173.43149488047
3350,62934.06085285824
3351,148151.42722591665
3352,23655.44173037447
3353,92336.97329815291
3354,161689.44262804277
3355,140766.42455157824
3356,220557.49419597536
3357,106935.2846847754
3358,106483.55413861666
3359,134776.1275290493
3360,57706.40497007221
3361,174180.84058140498
3362,227040.17419766542
3363,89578.22419848852
3364,47037.16648863908
3365,275311.2665835796
3366,114880.54387064744
3367,101125.79512532707
3368,71957.44353075977
3369,56666.52579604462
3370,168014.5743429847
3371,153145.5247038994
3372,110219.20035058819
3373,235093.43932110164
3374,229392.51435903925
3375,263324.27782054525
3376,153824.58883494884
3377,217259.02932267543
3378,162035.68123022094
3379,125818.27320660092
3380,172097.48224880826
3381,84406.94026928302
3382,80449.05421551969
3383,359353.66116212215
3384,152198.50788879115
3385,78835.48094168678
3386,240433.1636240948
3387,144706.99160129204
3388,153772.66359686293
3389,275143.387504898
3390,111258.71821146272
3391,39930.82801394723
3392,127784.22783237137
3393,44667.96495055035
3394,137677.7122935066
3395,168470.24661549926
3396,173576.30882320926
3397,60300.50826369319
3398,132110.4073942788
3399,68609.43812115584
3400,98996.54196512885
3401,154089.78991358913
3402,131406.44550234266
3403,99473.54956869967
3404,143304.7099017091
3405,140589.33594289888
3406,124192.87000550423
3407,89327.96074363869
3408,92166.34677670151
3409,127939.44528337382
3410,74499.63900033105
3411,119389.73185738456
3412,149229.34369669855
3413,107083.09428689722
3414,394217.4994523162
3415,285646.26846562047
3416,86091.78144504316
3417,83192.12036508229
3418,58974.114530676976
3419,43543.132178789936
3420,37959.87789364625
3421,104523.12484481838
3422,72852.30005950294
3423,368913.31214118935
3424,77561.56005966943
3425,78174.1491913246
3426,121697.49939640611
3427,301718.06226932537
3428,234816.46095839422
3429,236831.10312410258
3430,110441.85220823623
3431,97156.2447079895
3432,49868.67567783315
3433,129323.80351767503
3434,242353.0297162719
3435,199847.25164568145
3436,262289.37131477334
3437,104562.13179485966
3438,114342.59544663783
3439,111832.73522600625
3440,67841.32857486699
3441,134352.56950945407
3442,77295.32593037467
3443,98918.47667292412
3444,292401.64365984034
3445,39732.71656297799
3446,140430.85276907403
3447,87616.88014285639
3448,143553.107476688
3449,284635.8954678904
3450,154008.91351849958
3451,149279.99196861684
3452,120187.53746984154
3453,135531.56241237372
3454,167647.46330098063
3455,97760.53208062239
3456,157655.27625235543
3457,115933.73911889177
3458,65615.30027556792
3459,84217.78134026192
3460,275416.37870997004
3461,97576.22481170762
3462,221740.02337556053
3463,73365.91676004231
3464,58603.40720551275
3465,129722.55158842914
3466,155249.44433693122
3467,319590.9534205161
3468,95659.45821490977
3469,247446.10797230154
3470,142751.42165001482
3471,114654.57746942155
3472,67935.58652955014
3473,121976.38785055093
3474,169672.97157614958
3475,145513.11748722848
3476,122311.68183813244
3477,222757.32026802562
3478,112879.46624155436
3479,53696.718362298794
3480,80962.07210932858
3481,140238.77903906908
3482,61935.79108048789
3483,67691.10240011383
3484,141900.64950419776
3485,136625.6417789366
